P,G,X,CHF,grid_base_proxy,grid_base_final
300.0,100.0,-0.15,4883.0,4833.0,4833.0
300.0,100.0,-0.1,4013.0,3848.5,3848.5
300.0,100.0,-0.05,3238.0,3129.5,3129.5
300.0,100.0,0.0,2638.0,2428.5,2428.5
300.0,100.0,0.05,2150.0,1914.0,1914.0
300.0,100.0,0.1,1869.0,1631.5,1631.5
300.0,100.0,0.15,1528.0,1358.5,1358.5
300.0,100.0,0.2,1373.0,1142.0,1142.0
300.0,100.0,0.25,1262.0,1081.5,1081.5
300.0,100.0,0.3,1183.0,1020.0,1020.0
300.0,100.0,0.35,1127.0,988.5,988.5
300.0,100.0,0.4,1065.0,940.0,940.0
300.0,100.0,0.45,1057.0,930.5,930.5
300.0,100.0,0.5,1033.0,912.0,912.0
300.0,100.0,0.6,902.0,820.0,820.0
300.0,100.0,0.7,691.0,655.5,655.5
300.0,100.0,0.8,502.0,491.0,491.0
300.0,100.0,0.9,394.0,388.0,388.0
300.0,300.0,-0.5,10397.0,10489.0,10489.0
300.0,300.0,-0.4,9094.0,9135.5,9135.5
300.0,300.0,-0.3,7805.0,7799.5,7799.5
300.0,300.0,-0.2,6085.0,6127.5,6127.5
300.0,300.0,-0.15,5320.0,5250.0,5250.0
300.0,300.0,-0.1,4107.0,4029.0,4029.0
300.0,300.0,-0.05,3429.0,3347.0,3347.0
300.0,300.0,0.0,3011.0,2822.0,2822.0
300.0,300.0,0.05,2617.0,2398.0,2398.0
300.0,300.0,0.1,2263.0,2122.0,2122.0
300.0,300.0,0.15,1862.0,1780.0,1780.0
300.0,300.0,0.2,1657.0,1602.5,1602.5
300.0,300.0,0.25,1614.0,1499.0,1499.0
300.0,300.0,0.3,1576.0,1403.0,1403.0
300.0,300.0,0.35,1513.0,1380.5,1380.5
300.0,300.0,0.4,1480.0,1322.5,1322.5
300.0,300.0,0.45,1446.0,1294.0,1294.0
300.0,300.0,0.5,1403.0,1252.5,1252.5
300.0,300.0,0.6,1193.0,1143.0,1143.0
300.0,300.0,0.7,722.0,712.0,712.0
300.0,300.0,0.8,572.0,554.5,554.5
300.0,300.0,0.9,419.0,407.5,407.5
300.0,500.0,-0.5,12787.0,12788.0,12788.0
300.0,500.0,-0.4,10894.0,10915.5,10915.5
300.0,500.0,-0.3,9193.0,9148.5,9148.5
300.0,500.0,-0.2,6962.0,6899.5,6899.5
300.0,500.0,-0.15,5664.0,5564.0,5564.0
300.0,500.0,-0.1,4134.0,4109.5,4109.5
300.0,500.0,-0.05,3563.0,3520.0,3520.0
300.0,500.0,0.0,3285.0,3012.0,3012.0
300.0,500.0,0.05,2821.0,2622.0,2622.0
300.0,500.0,0.1,2405.0,2309.5,2309.5
300.0,500.0,0.15,2001.0,1937.0,1937.0
300.0,500.0,0.2,1832.0,1800.0,1800.0
300.0,500.0,0.25,1688.0,1622.0,1622.0
300.0,500.0,0.3,1663.0,1507.0,1507.0
300.0,500.0,0.35,1610.0,1466.5,1466.5
300.0,500.0,0.4,1610.0,1445.0,1445.0
300.0,500.0,0.45,1520.0,1373.0,1373.0
300.0,500.0,0.5,1504.0,1349.5,1349.5
300.0,500.0,0.6,1112.0,1124.0,1124.0
300.0,500.0,0.7,616.0,640.5,640.5
300.0,500.0,0.8,452.0,463.0,463.0
300.0,500.0,0.9,297.0,297.5,297.5
300.0,750.0,-0.5,16084.0,16084.0,16084.0
300.0,750.0,-0.4,13658.0,13698.5,13698.5
300.0,750.0,-0.3,11132.0,11132.5,11132.5
300.0,750.0,-0.2,7493.0,7553.0,7553.0
300.0,750.0,-0.15,5853.0,5809.5,5809.5
300.0,750.0,-0.1,4282.0,4295.0,4295.0
300.0,750.0,-0.05,3743.0,3663.0,3663.0
300.0,750.0,0.0,3512.0,3205.0,3205.0
300.0,750.0,0.05,2987.0,2835.5,2835.5
300.0,750.0,0.1,2538.0,2482.0,2482.0
300.0,750.0,0.15,2062.0,2164.5,2164.5
300.0,750.0,0.2,1868.0,1992.5,1992.5
300.0,750.0,0.25,1698.0,1786.5,1786.5
300.0,750.0,0.3,1676.0,1651.5,1651.5
300.0,750.0,0.35,1636.0,1604.5,1604.5
300.0,750.0,0.4,1598.0,1555.0,1555.0
300.0,750.0,0.45,1447.0,1434.5,1434.5
300.0,750.0,0.5,1300.0,1293.5,1293.5
300.0,750.0,0.6,656.0,639.5,639.5
300.0,750.0,0.7,440.0,459.0,459.0
300.0,750.0,0.8,253.0,258.5,258.5
300.0,750.0,0.9,207.0,207.5,207.5
300.0,1000.0,-0.5,17866.0,18450.5,18450.5
300.0,1000.0,-0.4,15378.0,15528.0,15528.0
300.0,1000.0,-0.3,12753.0,12653.0,12653.0
300.0,1000.0,-0.2,8194.0,8144.5,8144.5
300.0,1000.0,-0.15,6038.0,6058.0,6058.0
300.0,1000.0,-0.1,4572.0,4562.0,4562.0
300.0,1000.0,-0.05,3898.0,3797.5,3797.5
300.0,1000.0,0.0,3610.0,3441.0,3441.0
300.0,1000.0,0.05,3224.0,3168.5,3168.5
300.0,1000.0,0.1,2791.0,2826.5,2826.5
300.0,1000.0,0.15,2450.0,2589.5,2589.5
300.0,1000.0,0.2,2230.0,2442.5,2442.5
300.0,1000.0,0.25,2070.0,2296.5,2296.5
300.0,1000.0,0.3,1990.0,2090.5,2090.5
300.0,1000.0,0.35,1805.0,1821.0,1821.0
300.0,1000.0,0.4,1570.0,1574.5,1574.5
300.0,1000.0,0.45,1369.0,1379.0,1379.0
300.0,1000.0,0.5,1173.0,1172.0,1172.0
300.0,1000.0,0.6,523.0,521.5,521.5
300.0,1000.0,0.7,334.0,342.0,342.0
300.0,1000.0,0.8,184.0,179.0,179.0
300.0,1000.0,0.9,112.0,112.0,112.0
300.0,1500.0,-0.5,21559.0,21609.5,21609.5
300.0,1500.0,-0.4,18208.0,18208.0,18208.0
300.0,1500.0,-0.3,14718.0,14718.5,14718.5
300.0,1500.0,-0.2,9252.0,9232.5,9232.5
300.0,1500.0,-0.15,7091.0,6971.5,6971.5
300.0,1500.0,-0.1,6091.0,5828.0,5828.0
300.0,1500.0,-0.05,4818.0,4494.5,4494.5
300.0,1500.0,0.0,4243.0,4117.5,4117.5
300.0,1500.0,0.05,3557.0,3607.0,3607.0
300.0,1500.0,0.1,3134.0,3255.5,3255.5
300.0,1500.0,0.15,2981.0,3063.0,3063.0
300.0,1500.0,0.2,2720.0,2925.0,2925.0
300.0,1500.0,0.25,2658.0,2808.0,2808.0
300.0,1500.0,0.3,2491.0,2576.0,2576.0
300.0,1500.0,0.35,2042.0,2015.5,2015.5
300.0,1500.0,0.4,1365.0,1366.0,1366.0
300.0,1500.0,0.45,1016.0,1030.5,1030.5
300.0,1500.0,0.5,813.0,824.0,824.0
300.0,1500.0,0.6,308.0,306.0,306.0
300.0,1500.0,0.7,210.0,212.5,212.5
300.0,1500.0,0.8,130.0,130.0,130.0
300.0,1500.0,0.9,57.0,58.0,58.0
300.0,2000.0,-0.5,23993.0,23993.5,23993.5
300.0,2000.0,-0.4,20257.0,20307.0,20307.0
300.0,2000.0,-0.3,16367.0,16367.0,16367.0
300.0,2000.0,-0.2,10134.0,9734.0,9734.0
300.0,2000.0,-0.15,8179.0,7684.5,7684.5
300.0,2000.0,-0.1,6790.0,6672.5,6672.5
300.0,2000.0,-0.05,5171.0,4874.5,4874.5
300.0,2000.0,0.0,4462.0,4436.0,4436.0
300.0,2000.0,0.05,3759.0,3885.5,3885.5
300.0,2000.0,0.1,3490.0,3587.0,3587.0
300.0,2000.0,0.15,3410.0,3430.0,3430.0
300.0,2000.0,0.2,3232.0,3282.0,3282.0
300.0,2000.0,0.25,2894.0,2944.5,2944.5
300.0,2000.0,0.3,2672.0,2672.0,2672.0
300.0,2000.0,0.35,1803.0,1773.0,1773.0
300.0,2000.0,0.4,1108.0,1110.0,1110.0
300.0,2000.0,0.45,822.0,818.5,818.5
300.0,2000.0,0.5,599.0,599.0,599.0
300.0,2000.0,0.6,254.0,253.5,253.5
300.0,2000.0,0.7,118.0,118.5,118.5
300.0,2000.0,0.8,88.0,88.0,88.0
300.0,2000.0,0.9,41.0,41.0,41.0
300.0,2500.0,-0.5,26215.0,26565.0,26565.0
300.0,2500.0,-0.4,22280.0,22280.0,22280.0
300.0,2500.0,-0.3,18013.0,17713.5,17713.5
300.0,2500.0,-0.2,10477.0,10127.0,10127.0
300.0,2500.0,-0.15,8534.0,8104.5,8104.5
300.0,2500.0,-0.1,7134.0,7095.5,7095.5
300.0,2500.0,-0.05,5245.0,5244.5,5244.5
300.0,2500.0,0.0,4519.0,4599.0,4599.0
300.0,2500.0,0.05,3951.0,4143.5,4143.5
300.0,2500.0,0.1,3681.0,3731.0,3731.0
300.0,2500.0,0.15,3444.0,3493.5,3493.5
300.0,2500.0,0.2,3248.0,3248.5,3248.5
300.0,2500.0,0.25,2846.0,2846.5,2846.5
300.0,2500.0,0.3,2521.0,2552.5,2552.5
300.0,2500.0,0.35,1168.0,1162.0,1162.0
300.0,2500.0,0.4,981.0,982.5,982.5
300.0,2500.0,0.45,732.0,744.0,744.0
300.0,2500.0,0.5,488.0,488.5,488.5
300.0,2500.0,0.6,292.0,293.0,293.0
300.0,2500.0,0.7,132.0,132.5,132.5
300.0,2500.0,0.8,47.0,47.0,47.0
300.0,2500.0,0.9,23.0,23.0,23.0
300.0,3000.0,-0.5,27747.0,28457.5,28457.5
300.0,3000.0,-0.4,23975.0,23975.5,23975.5
300.0,3000.0,-0.3,19028.0,18828.0,18828.0
300.0,3000.0,-0.2,10840.0,10390.5,10390.5
300.0,3000.0,-0.15,8691.0,8491.5,8491.5
300.0,3000.0,-0.1,7393.0,7561.0,7561.0
300.0,3000.0,-0.05,5326.0,5510.0,5510.0
300.0,3000.0,0.0,4551.0,4675.0,4675.0
300.0,3000.0,0.05,4081.0,4285.5,4285.5
300.0,3000.0,0.1,3502.0,3672.0,3672.0
300.0,3000.0,0.15,3082.0,3329.0,3329.0
300.0,3000.0,0.2,2977.0,2961.0,2961.0
300.0,3000.0,0.25,2523.0,2565.0,2565.0
300.0,3000.0,0.3,1868.0,1867.0,1867.0
300.0,3000.0,0.35,945.0,944.0,944.0
300.0,3000.0,0.4,852.0,854.0,854.0
300.0,3000.0,0.45,681.0,681.5,681.5
300.0,3000.0,0.5,534.0,546.0,546.0
300.0,3000.0,0.6,304.0,304.0,304.0
300.0,3000.0,0.7,161.0,161.0,161.0
300.0,3000.0,0.8,56.0,56.5,56.5
300.0,3000.0,0.9,21.0,21.0,21.0
300.0,3500.0,-0.5,29254.0,30237.5,30237.5
300.0,3500.0,-0.4,25440.0,25440.5,25440.5
300.0,3500.0,-0.3,20427.0,20127.0,20127.0
300.0,3500.0,-0.2,10948.0,10648.5,10648.5
300.0,3500.0,-0.15,8793.0,8763.0,8763.0
300.0,3500.0,-0.1,7585.0,7728.0,7728.0
300.0,3500.0,-0.05,5600.0,5756.0,5756.0
300.0,3500.0,0.0,4681.0,4884.0,4884.0
300.0,3500.0,0.05,4195.0,4431.5,4431.5
300.0,3500.0,0.1,3283.0,3594.0,3594.0
300.0,3500.0,0.15,2967.0,3129.0,3129.0
300.0,3500.0,0.2,2695.0,2811.5,2811.5
300.0,3500.0,0.25,2389.0,2517.0,2517.0
300.0,3500.0,0.3,1788.0,1792.5,1792.5
300.0,3500.0,0.35,1170.0,1179.5,1179.5
300.0,3500.0,0.4,895.0,895.0,895.0
300.0,3500.0,0.45,820.0,821.0,821.0
300.0,3500.0,0.5,675.0,675.5,675.5
300.0,3500.0,0.6,410.0,411.0,411.0
300.0,3500.0,0.7,226.0,219.5,219.5
300.0,3500.0,0.8,76.0,76.0,76.0
300.0,3500.0,0.9,29.0,29.0,29.0
300.0,4000.0,-0.5,30763.0,31823.5,31823.5
300.0,4000.0,-0.4,26771.0,26771.0,26771.0
300.0,4000.0,-0.3,21520.0,21370.5,21370.5
300.0,4000.0,-0.2,11006.0,10856.5,10856.5
300.0,4000.0,-0.15,8997.0,8997.5,8997.5
300.0,4000.0,-0.1,8017.0,7883.0,7883.0
300.0,4000.0,-0.05,6253.0,6268.5,6268.5
300.0,4000.0,0.0,5184.0,5283.5,5283.5
300.0,4000.0,0.05,4271.0,4575.0,4575.0
300.0,4000.0,0.1,3344.0,3574.0,3574.0
300.0,4000.0,0.15,2951.0,3045.5,3045.5
300.0,4000.0,0.2,2648.0,2747.5,2747.5
300.0,4000.0,0.25,2383.0,2487.0,2487.0
300.0,4000.0,0.3,1960.0,1970.0,1970.0
300.0,4000.0,0.35,1500.0,1505.0,1505.0
300.0,4000.0,0.4,1170.0,1170.0,1170.0
300.0,4000.0,0.45,1050.0,1045.0,1045.0
300.0,4000.0,0.5,850.0,846.5,846.5
300.0,4000.0,0.6,499.0,503.5,503.5
300.0,4000.0,0.7,264.0,259.5,259.5
300.0,4000.0,0.8,97.0,97.0,97.0
300.0,4000.0,0.9,39.0,38.5,38.5
300.0,4500.0,-0.5,32150.0,33240.5,33240.5
300.0,4500.0,-0.4,27994.0,27994.5,27994.5
300.0,4500.0,-0.3,22599.0,22199.0,22199.0
300.0,4500.0,-0.2,11137.0,11187.0,11187.0
300.0,4500.0,-0.15,9388.0,9503.5,9503.5
300.0,4500.0,-0.1,8517.0,8517.5,8517.5
300.0,4500.0,-0.05,6725.0,6734.0,6734.0
300.0,4500.0,0.0,5594.0,5612.5,5612.5
300.0,4500.0,0.05,4329.0,4677.5,4677.5
300.0,4500.0,0.1,3504.0,3692.5,3692.5
300.0,4500.0,0.15,2981.0,3013.0,3013.0
300.0,4500.0,0.2,2677.0,2749.5,2749.5
300.0,4500.0,0.25,2408.0,2483.5,2483.5
300.0,4500.0,0.3,2094.0,2088.0,2088.0
300.0,4500.0,0.35,1746.0,1747.0,1747.0
300.0,4500.0,0.4,1423.0,1421.0,1421.0
300.0,4500.0,0.45,1228.0,1212.5,1212.5
300.0,4500.0,0.5,998.0,986.0,986.0
300.0,4500.0,0.6,600.0,598.5,598.5
300.0,4500.0,0.7,304.0,302.0,302.0
300.0,4500.0,0.8,126.0,126.5,126.5
300.0,4500.0,0.9,59.0,57.5,57.5
300.0,5000.0,-0.5,33465.0,34592.0,34592.0
300.0,5000.0,-0.4,29133.0,29133.5,29133.5
300.0,5000.0,-0.3,23700.0,23084.5,23084.5
300.0,5000.0,-0.2,11600.0,11549.0,11549.0
300.0,5000.0,-0.15,9705.0,9918.5,9918.5
300.0,5000.0,-0.1,8845.0,8892.0,8892.0
300.0,5000.0,-0.05,7103.0,7034.5,7034.5
300.0,5000.0,0.0,6052.0,5756.0,5756.0
300.0,5000.0,0.05,4369.0,4752.0,4752.0
300.0,5000.0,0.1,3655.0,3771.0,3771.0
300.0,5000.0,0.15,3048.0,3038.0,3038.0
300.0,5000.0,0.2,2739.0,2768.0,2768.0
300.0,5000.0,0.25,2449.0,2497.0,2497.0
300.0,5000.0,0.3,2139.0,2148.0,2148.0
300.0,5000.0,0.35,1843.0,1818.5,1818.5
300.0,5000.0,0.4,1542.0,1524.5,1524.5
300.0,5000.0,0.45,1289.0,1278.5,1278.5
300.0,5000.0,0.5,1061.0,1057.5,1057.5
300.0,5000.0,0.6,665.0,670.0,670.0
300.0,5000.0,0.7,358.0,357.5,357.5
300.0,5000.0,0.8,165.0,160.0,160.0
300.0,5000.0,0.9,80.0,75.5,75.5
300.0,5500.0,-0.5,34919.0,35958.0,35958.0
300.0,5500.0,-0.4,30223.0,30223.5,30223.5
300.0,5500.0,-0.3,24325.0,24075.0,24075.0
300.0,5500.0,-0.2,12512.0,12312.0,12312.0
300.0,5500.0,-0.15,10147.0,10332.5,10332.5
300.0,5500.0,-0.1,9115.0,9123.0,9123.0
300.0,5500.0,-0.05,7281.0,7137.0,7137.0
300.0,5500.0,0.0,6122.0,5692.0,5692.0
300.0,5500.0,0.05,4427.0,4840.0,4840.0
300.0,5500.0,0.1,3720.0,3803.0,3803.0
300.0,5500.0,0.15,3070.0,3064.5,3064.5
300.0,5500.0,0.2,2776.0,2788.0,2788.0
300.0,5500.0,0.25,2501.0,2521.5,2521.5
300.0,5500.0,0.3,2200.0,2193.5,2193.5
300.0,5500.0,0.35,1881.0,1887.5,1887.5
300.0,5500.0,0.4,1636.0,1623.0,1623.0
300.0,5500.0,0.45,1377.0,1367.5,1367.5
300.0,5500.0,0.5,1153.0,1148.0,1148.0
300.0,5500.0,0.6,748.0,750.5,750.5
300.0,5500.0,0.7,418.0,416.0,416.0
300.0,5500.0,0.8,206.0,196.0,196.0
300.0,5500.0,0.9,100.0,93.5,93.5
300.0,6000.0,-0.5,36122.0,37140.5,37140.5
300.0,6000.0,-0.4,31241.0,31241.5,31241.5
300.0,6000.0,-0.3,25169.0,24969.5,24969.5
300.0,6000.0,-0.2,13522.0,13522.0,13522.0
300.0,6000.0,-0.15,10870.0,10755.0,10755.0
300.0,6000.0,-0.1,9576.0,9472.5,9472.5
300.0,6000.0,-0.05,7398.0,7222.5,7222.5
300.0,6000.0,0.0,6323.0,5786.5,5786.5
300.0,6000.0,0.05,4481.0,4911.0,4911.0
300.0,6000.0,0.1,3685.0,3885.0,3885.0
300.0,6000.0,0.15,3104.0,3050.5,3050.5
300.0,6000.0,0.2,2773.0,2797.0,2797.0
300.0,6000.0,0.25,2543.0,2549.5,2549.5
300.0,6000.0,0.3,2247.0,2228.5,2228.5
300.0,6000.0,0.35,1942.0,1946.5,1946.5
300.0,6000.0,0.4,1708.0,1689.5,1689.5
300.0,6000.0,0.45,1462.0,1450.0,1450.0
300.0,6000.0,0.5,1241.0,1233.5,1233.5
300.0,6000.0,0.6,828.0,828.5,828.5
300.0,6000.0,0.7,476.0,473.0,473.0
300.0,6000.0,0.8,244.0,232.0,232.0
300.0,6000.0,0.9,121.0,112.0,112.0
300.0,6500.0,-0.5,37231.0,38254.0,38254.0
300.0,6500.0,-0.4,32198.0,32198.5,32198.5
300.0,6500.0,-0.3,25960.0,25810.5,25810.5
300.0,6500.0,-0.2,14708.0,14658.0,14658.0
300.0,6500.0,-0.15,11330.0,11157.5,11157.5
300.0,6500.0,-0.1,10024.0,9824.5,9824.5
300.0,6500.0,-0.05,7446.0,7373.0,7373.0
300.0,6500.0,0.0,6440.0,5895.5,5895.5
300.0,6500.0,0.05,4571.0,4986.0,4986.0
300.0,6500.0,0.1,3705.0,3925.0,3925.0
300.0,6500.0,0.15,3123.0,3082.0,3082.0
300.0,6500.0,0.2,2783.0,2814.5,2814.5
300.0,6500.0,0.25,2578.0,2571.5,2571.5
300.0,6500.0,0.3,2288.0,2264.0,2264.0
300.0,6500.0,0.35,2004.0,1997.0,1997.0
300.0,6500.0,0.4,1783.0,1758.0,1758.0
300.0,6500.0,0.45,1543.0,1526.5,1526.5
300.0,6500.0,0.5,1320.0,1311.5,1311.5
300.0,6500.0,0.6,902.0,902.5,902.5
300.0,6500.0,0.7,532.0,528.5,528.5
300.0,6500.0,0.8,268.0,268.0,268.0
300.0,6500.0,0.9,142.0,131.5,131.5
300.0,7000.0,-0.5,38099.0,39377.0,39377.0
300.0,7000.0,-0.4,33093.0,33093.0,33093.0
300.0,7000.0,-0.3,26558.0,26558.5,26558.5
300.0,7000.0,-0.2,15513.0,15313.0,15313.0
300.0,7000.0,-0.15,11759.0,11621.0,11621.0
300.0,7000.0,-0.1,10532.0,10427.5,10427.5
300.0,7000.0,-0.05,7599.0,7544.5,7544.5
300.0,7000.0,0.0,6469.0,6099.0,6099.0
300.0,7000.0,0.05,4650.0,5050.5,5050.5
300.0,7000.0,0.1,3772.0,3987.5,3987.5
300.0,7000.0,0.15,3155.0,3126.0,3126.0
300.0,7000.0,0.2,2812.0,2831.5,2831.5
300.0,7000.0,0.25,2605.0,2591.5,2591.5
300.0,7000.0,0.3,2327.0,2304.0,2304.0
300.0,7000.0,0.35,2037.0,2045.0,2045.0
300.0,7000.0,0.4,1844.0,1822.0,1822.0
300.0,7000.0,0.45,1611.0,1595.5,1595.5
300.0,7000.0,0.5,1391.0,1382.5,1382.5
300.0,7000.0,0.6,970.0,970.0,970.0
300.0,7000.0,0.7,586.0,582.0,582.0
300.0,7000.0,0.8,303.0,303.5,303.5
300.0,7000.0,0.9,150.0,150.5,150.5
300.0,7500.0,-0.5,38989.0,40742.0,40742.0
300.0,7500.0,-0.4,34027.0,34027.0,34027.0
300.0,7500.0,-0.3,27283.0,27133.5,27133.5
300.0,7500.0,-0.2,16123.0,16003.5,16003.5
300.0,7500.0,-0.15,12062.0,12112.0,12112.0
300.0,7500.0,-0.1,10765.0,10739.5,10739.5
300.0,7500.0,-0.05,7689.0,7631.5,7631.5
300.0,7500.0,0.0,6500.0,6113.0,6113.0
300.0,7500.0,0.05,4702.0,5142.5,5142.5
300.0,7500.0,0.1,3784.0,4034.5,4034.5
300.0,7500.0,0.15,3221.0,3173.5,3173.5
300.0,7500.0,0.2,2839.0,2849.0,2849.0
300.0,7500.0,0.25,2625.0,2611.5,2611.5
300.0,7500.0,0.3,2361.0,2341.5,2341.5
300.0,7500.0,0.35,2095.0,2093.5,2093.5
300.0,7500.0,0.4,1898.0,1878.0,1878.0
300.0,7500.0,0.45,1673.0,1658.5,1658.5
300.0,7500.0,0.5,1456.0,1447.0,1447.0
300.0,7500.0,0.6,1029.0,1030.0,1030.0
300.0,7500.0,0.7,627.0,623.0,623.0
300.0,7500.0,0.8,331.0,331.0,331.0
300.0,7500.0,0.9,166.0,166.5,166.5
300.0,8000.0,-0.5,39744.0,41767.5,41767.5
300.0,8000.0,-0.4,34510.0,34910.0,34910.0
300.0,8000.0,-0.3,27900.0,27900.5,27900.5
300.0,8000.0,-0.2,16757.0,16807.5,16807.5
300.0,8000.0,-0.15,12891.0,12642.5,12642.5
300.0,8000.0,-0.1,11128.0,11003.5,11003.5
300.0,8000.0,-0.05,7784.0,7784.5,7784.5
300.0,8000.0,0.0,6544.0,6144.0,6144.0
300.0,8000.0,0.05,4760.0,5241.5,5241.5
300.0,8000.0,0.1,3892.0,4132.5,4132.5
300.0,8000.0,0.15,3228.0,3210.0,3210.0
300.0,8000.0,0.2,2867.0,2923.5,2923.5
300.0,8000.0,0.25,2649.0,2643.5,2643.5
300.0,8000.0,0.3,2395.0,2381.0,2381.0
300.0,8000.0,0.35,2126.0,2140.0,2140.0
300.0,8000.0,0.4,1946.0,1928.5,1928.5
300.0,8000.0,0.45,1728.0,1715.0,1715.0
300.0,8000.0,0.5,1514.0,1506.5,1506.5
300.0,8000.0,0.6,1083.0,1087.0,1087.0
300.0,8000.0,0.7,664.0,661.5,661.5
300.0,8000.0,0.8,356.0,356.5,356.5
300.0,8000.0,0.9,181.0,181.0,181.0
500.0,0.0,-0.5,7743.0,7832.714285714285,7832.714285714285
500.0,0.0,-0.4,6834.0,6854.428571428572,6854.428571428572
500.0,0.0,-0.3,5910.0,6024.285714285715,6024.285714285715
500.0,0.0,-0.2,4720.0,4731.285714285714,4731.285714285714
500.0,0.0,-0.15,4136.0,4125.714285714286,4125.714285714286
500.0,0.0,-0.1,3342.0,3246.4285714285716,3246.4285714285716
500.0,0.0,-0.05,2518.0,2566.714285714286,2566.714285714286
500.0,0.0,0.0,1607.0,1598.2857142857142,1598.2857142857142
500.0,0.0,0.05,1129.0,1150.7142857142858,1150.7142857142858
500.0,0.0,0.1,798.0,810.0,810.0
500.0,0.0,0.15,557.0,568.5714285714286,568.5714285714286
500.0,0.0,0.2,404.0,417.2857142857143,417.2857142857143
500.0,0.0,0.25,308.0,317.71428571428567,317.71428571428567
500.0,0.0,0.3,245.0,254.14285714285717,254.14285714285717
500.0,0.0,0.35,209.0,219.42857142857144,219.42857142857144
500.0,0.0,0.4,188.0,201.0,201.0
500.0,0.0,0.45,163.0,182.57142857142856,182.57142857142856
500.0,0.0,0.5,159.0,173.28571428571428,173.28571428571428
500.0,0.0,0.6,157.0,162.42857142857144,162.42857142857144
500.0,0.0,0.7,156.0,156.42857142857142,156.42857142857142
500.0,0.0,0.8,137.0,144.42857142857144,144.42857142857144
500.0,0.0,0.9,105.0,89.28571428571428,89.28571428571428
500.0,50.0,-0.5,7983.0,8023.571428571428,8023.571428571428
500.0,50.0,-0.4,7004.0,7028.857142857143,7028.857142857143
500.0,50.0,-0.3,6274.0,6263.285714285715,6263.285714285715
500.0,50.0,-0.2,5355.0,5333.142857142857,5333.142857142857
500.0,50.0,-0.15,4711.0,4657.428571428572,4657.428571428572
500.0,50.0,-0.1,3853.0,3854.7142857142853,3854.7142857142853
500.0,50.0,-0.05,2989.0,3008.4285714285716,3008.4285714285716
500.0,50.0,0.0,2170.0,2251.285714285714,2251.285714285714
500.0,50.0,0.05,1731.0,1840.1428571428573,1840.1428571428573
500.0,50.0,0.1,1344.0,1501.0,1501.0
500.0,50.0,0.15,1119.0,1210.5714285714284,1210.5714285714284
500.0,50.0,0.2,958.0,1008.1428571428571,1008.1428571428571
500.0,50.0,0.25,852.0,843.2857142857142,843.2857142857142
500.0,50.0,0.3,775.0,733.0,733.0
500.0,50.0,0.35,684.0,635.1428571428571,635.1428571428571
500.0,50.0,0.4,556.0,576.4285714285714,576.4285714285714
500.0,50.0,0.45,495.0,533.0,533.0
500.0,50.0,0.5,465.0,479.57142857142856,479.57142857142856
500.0,50.0,0.6,407.0,433.1428571428571,433.1428571428571
500.0,50.0,0.7,395.0,407.71428571428567,407.71428571428567
500.0,50.0,0.8,282.0,301.1428571428571,301.1428571428571
500.0,50.0,0.9,235.0,228.42857142857144,228.42857142857144
500.0,100.0,-0.5,8478.0,8464.57142857143,8464.57142857143
500.0,100.0,-0.4,7421.0,7425.571428571428,7425.571428571428
500.0,100.0,-0.3,6632.0,6615.285714285714,6615.285714285714
500.0,100.0,-0.2,5627.0,5599.0,5599.0
500.0,100.0,-0.15,5080.0,4965.857142857143,4965.857142857143
500.0,100.0,-0.1,4057.0,4180.714285714286,4180.714285714286
500.0,100.0,-0.05,3317.0,3455.7142857142862,3455.7142857142862
500.0,100.0,0.0,2754.0,2915.4285714285716,2915.4285714285716
500.0,100.0,0.05,2270.0,2412.5714285714284,2412.5714285714284
500.0,100.0,0.1,1988.0,2063.285714285714,2063.285714285714
500.0,100.0,0.15,1704.0,1771.4285714285716,1771.4285714285716
500.0,100.0,0.2,1399.0,1613.857142857143,1613.857142857143
500.0,100.0,0.25,1316.0,1497.7142857142858,1497.7142857142858
500.0,100.0,0.3,1229.0,1401.8571428571427,1401.8571428571427
500.0,100.0,0.35,1188.0,1318.7142857142858,1318.7142857142858
500.0,100.0,0.4,1122.0,1246.4285714285716,1246.4285714285716
500.0,100.0,0.45,1116.0,1227.0,1227.0
500.0,100.0,0.5,1109.0,1178.142857142857,1178.142857142857
500.0,100.0,0.6,940.0,1010.0,1010.0
500.0,100.0,0.7,711.0,801.5714285714286,801.5714285714286
500.0,100.0,0.8,523.0,560.8571428571429,560.8571428571429
500.0,100.0,0.9,417.0,424.57142857142856,424.57142857142856
500.0,300.0,-0.5,10280.0,10310.142857142857,10310.142857142857
500.0,300.0,-0.4,8983.0,9018.57142857143,9018.57142857143
500.0,300.0,-0.3,7804.0,7802.428571428571,7802.428571428571
500.0,300.0,-0.2,6235.0,6196.714285714286,6196.714285714286
500.0,300.0,-0.15,5491.0,5431.428571428572,5431.428571428572
500.0,300.0,-0.1,4193.0,4303.0,4303.0
500.0,300.0,-0.05,3498.0,3632.142857142857,3632.142857142857
500.0,300.0,0.0,3165.0,3297.285714285714,3297.285714285714
500.0,300.0,0.05,2835.0,2983.8571428571427,2983.8571428571427
500.0,300.0,0.1,2537.0,2669.2857142857147,2669.2857142857147
500.0,300.0,0.15,2243.0,2321.714285714286,2321.714285714286
500.0,300.0,0.2,2028.0,2147.0,2147.0
500.0,300.0,0.25,1826.0,2088.857142857143,2088.857142857143
500.0,300.0,0.3,1647.0,2032.0,2032.0
