dataset,n,fluid,geometry,form,model,split,n_seeds,n_test_mean,n_train_mean,R2_mean,within_10pct_mean,within_20pct_mean,MAPE_pct_mean,RMSE_mean,safe_side_frac_mean,R2_sd,within_10pct_sd,MAPE_pct_sd
D9_LUT2006,11088,water,normalised_8mm_tube,local,MLP,70/30,5,3327.0,7761.0,0.9857471471581288,0.6836789900811542,0.8949804628794709,9.863061858914985,599.2724403404898,0.5140967838893898,0.00498359870436809,0.051667898500332966,1.4935460290236138
D9_LUT2006,11088,water,normalised_8mm_tube,local,XGBoost,80/20,5,2218.0,8870.0,0.9631007548747583,0.457258791704238,0.7678990081154193,14.361837743647161,973.6063977604612,0.5095581605049595,0.002501784034727599,0.0016067204401447736,0.1933673573419067
D9_LUT2006,11088,water,normalised_8mm_tube,local,XGBoost,70/30,5,3327.0,7761.0,0.9628000237472951,0.45891193267207697,0.7669371806432221,14.29535555696109,977.5751772614187,0.5062218214607754,0.0026730790687276977,0.00476857707864486,0.16553290670558013
D9_LUT2006,11088,water,normalised_8mm_tube,local,LightGBM,80/20,5,2218.0,8870.0,0.9981521500673682,0.905770964833183,0.9798917944093779,4.446988686760532,217.8352798821357,0.5031559963931469,7.020970735830252e-05,0.010462399806918191,0.13260167398416486
D9_LUT2006,11088,water,normalised_8mm_tube,local,LightGBM,70/30,5,3327.0,7761.0,0.998131976180958,0.9019537120529005,0.9786594529606252,4.526875519839928,219.11495470940167,0.505019537120529,8.140907169784245e-05,0.008853846694790305,0.14780391284381703
D9_LUT2006,11088,water,normalised_8mm_tube,local,CatBoost,80/20,5,2218.0,8870.0,0.9953369033012415,0.8182146077547341,0.9546438232642019,6.532488692776825,346.1413881117684,0.5010820559062218,0.0002244814559898501,0.00549786336574171,0.16880687180996462
D9_LUT2006,11088,water,normalised_8mm_tube,local,CatBoost,70/30,5,3327.0,7761.0,0.9953269677330695,0.8195972347460175,0.9546137661556958,6.4867348851294455,346.5289837678305,0.5042981665163812,0.0002156588561905433,0.004829757416953297,0.0951435871720897
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,Linear,80/20,5,2218.0,8870.0,-0.061655765626354775,0.062128043282236256,0.12344454463480611,310.1241957714347,5223.326451713423,0.5996393146979261,0.01707590985342852,0.002148084625711738,16.32541563322639
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,Linear,70/30,5,3327.0,7761.0,-0.05993422382870937,0.06324015629696424,0.12654042681094077,306.39337496590383,5220.196402856859,0.6003606853020739,0.013949312792038092,0.0030475002959150154,12.92243209680064
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,Poly2_Ridge,80/20,5,2218.0,8870.0,-0.07527397763986392,0.05500450856627592,0.11848512173128944,298.9971428391878,5256.732206104564,0.5941388638412984,0.01610585735243783,0.004508566275924257,17.340154135839065
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,Poly2_Ridge,70/30,5,3327.0,7761.0,-0.07288509638309204,0.05644724977457168,0.11980763450556058,294.9169761829288,5252.02956964613,0.5944694920348662,0.012789714544336968,0.004062716077932845,13.019690980146072
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,kNN_k5,80/20,5,2218.0,8870.0,-0.11589940941868707,0.06429215509467989,0.1276825969341749,368.23872898358366,5354.663804817281,0.5690712353471596,0.00912300146928313,0.007688394498572481,12.018029356626759
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,kNN_k5,70/30,5,3327.0,7761.0,-0.09942986701885626,0.06510369702434625,0.1299068229636309,361.0180869186416,5316.336926075719,0.5709648331830477,0.017258249498858538,0.0031922856741452917,25.285478475326897
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,RandomForest,80/20,5,2218.0,8870.0,-0.09131202852621492,0.0690712353471596,0.13588818755635707,315.7546441063549,5295.761120110171,0.5783588818755635,0.017172108791372695,0.003334510746095688,15.499402978901044
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,RandomForest,70/30,5,3327.0,7761.0,-0.08907040711859242,0.07045386233844304,0.13850315599639315,314.2221682353182,5291.342663731355,0.5807634505560565,0.013759116026172743,0.0028719877813264236,16.955317082986838
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,ExtraTrees,80/20,5,2218.0,8870.0,-0.09122024793970254,0.06997294860234446,0.1357980162308386,315.52534071794696,5295.55406036032,0.5794409377817854,0.017026412674221184,0.004754346736326081,15.21954724884184
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,ExtraTrees,70/30,5,3327.0,7761.0,-0.08905756560271354,0.07015329125338143,0.13790201382626993,313.99506987073283,5291.316765434136,0.5805229936880072,0.013683606247403569,0.0036417508219683753,16.43585227617624
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,HistGB,80/20,5,2218.0,8870.0,-0.07607666046933774,0.069702434625789,0.13850315599639312,297.2185749750068,5258.7418141541075,0.5799819657348964,0.01800543157580052,0.0027535494111095536,14.534850025385758
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,HistGB,70/30,5,3327.0,7761.0,-0.07309686579663013,0.0713555755936279,0.14138863841298469,294.62489038985524,5252.477726264677,0.5837691614066727,0.01365323943300021,0.002456605559567486,14.383391188586486
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,SVR_RBF,80/20,5,2218.0,8870.0,-0.002527568485597409,0.09017132551848513,0.1721370604147881,365.1712325777948,5075.7808025023,0.500180342651037,0.016152548048052644,0.008190217369064449,14.979234578124915
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,SVR_RBF,70/30,5,3327.0,7761.0,-0.0031526381620968326,0.08999098286744815,0.1742711151187256,362.41846110469055,5078.316999136286,0.5029155395250977,0.009681965390722183,0.005625579517209208,14.767493285727081
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,MLP,80/20,5,2218.0,8870.0,-0.052390364078590365,0.06699729486023445,0.13769161406672675,285.5222410212723,5200.842746054329,0.5937781785392244,0.03543861975365925,0.0037802116891351833,28.013768309521083
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,MLP,70/30,5,3327.0,7761.0,-0.05608209495729462,0.06630598136459272,0.13441538923955515,283.47606779279596,5210.40973718691,0.595731890592125,0.014844315879537828,0.0019080938080076788,14.862511968230969
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,XGBoost,80/20,5,2218.0,8870.0,-0.06329109938502553,0.062308385933273217,0.1322813345356177,289.7326120092589,5227.319009444564,0.587376014427412,0.01601152422606543,0.002217921348286539,13.74822049938687
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,XGBoost,70/30,5,3327.0,7761.0,-0.06034389446345663,0.06516381124135857,0.13152990682296364,287.15421318055627,5221.182611476584,0.587917042380523,0.01182349356070399,0.0037263541957006205,12.656476667125087
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,LightGBM,80/20,5,2218.0,8870.0,-0.08193868456902682,0.069702434625789,0.13778178539224528,303.0846256076223,5273.017486402985,0.5792605951307485,0.017230071122302914,0.004745788049392525,15.236831227494536
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,LightGBM,70/30,5,3327.0,7761.0,-0.07896543157455387,0.07333934475503456,0.13952509768560267,301.00481761207976,5266.803043277889,0.5823264201983769,0.01354036620613462,0.002395157416668051,16.097423823288576
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,CatBoost,80/20,5,2218.0,8870.0,-0.06725067595946088,0.06997294860234446,0.13796212804328226,287.9726479128793,5237.137649336864,0.5800721370604148,0.017788978107337892,0.005213197301916053,13.97852306889594
D9_LUT2006,11088,water,normalised_8mm_tube,reduced,CatBoost,70/30,5,3327.0,7761.0,-0.06414918021109277,0.07183648932972649,0.14325217914036673,285.74343490137613,5230.568264339651,0.5829275623685002,0.013679831307352248,0.0034663548526212185,13.522580242331808
D1_NRC,24443,water,vertical_tube,local,Linear,80/20,5,4889.0,19554.0,0.8324916426686787,0.23837185518510942,0.45277152791982,32.77970083482828,642.249138761626,0.5181836776436899,0.005306245820902287,0.004540621616039797,0.47407628160137166
D1_NRC,24443,water,vertical_tube,local,Linear,70/30,5,7333.0,17110.0,0.8318719158502711,0.2373926087549434,0.4535660711850539,32.90730218121922,647.2976260168322,0.5203872903313786,0.004982900667645603,0.0027109829297235427,0.6574777533159154
D1_NRC,24443,water,vertical_tube,local,Linear,LOSO,10,2444.3,21998.7,0.750202869911547,0.22295470349432792,0.43038641426119995,36.380361935207354,670.8470338787015,0.5177773412564664,0.16430039673399743,0.0572093721514537,14.766370753330854
D1_NRC,24443,water,vertical_tube,local,Poly2_Ridge,80/20,5,4889.0,19554.0,0.8519775151000125,0.25567600736346907,0.47662098588668445,29.75936219999366,603.6680999794693,0.5210881570873389,0.00841764249944919,0.008118749963996452,0.45391232682191446
D1_NRC,24443,water,vertical_tube,local,Poly2_Ridge,70/30,5,7333.0,17110.0,0.8498829379182208,0.25563889267693984,0.4781399154507023,29.877554479511275,611.6058927759972,0.5221873721532797,0.007515549850972539,0.0034708735099614504,0.6150398099555996
D1_NRC,24443,water,vertical_tube,local,Poly2_Ridge,LOSO,10,2444.3,21998.7,0.7343604173584157,0.22800399139703184,0.4318289056253379,38.38104375545442,701.8535042219407,0.5271874655948138,0.15209782807519756,0.05677272915607164,15.45015888821943
D1_NRC,24443,water,vertical_tube,local,kNN_k5,80/20,5,4889.0,19554.0,0.9733962288277695,0.6256494170587032,0.8523624463080385,10.741472954340315,255.96944775024775,0.5010840662712212,0.0014233621432303749,0.00461555744162597,0.21881261414583622
D1_NRC,24443,water,vertical_tube,local,kNN_k5,70/30,5,7333.0,17110.0,0.9703971988707636,0.6057548070366836,0.8410745942997409,11.230437021660713,271.541886417291,0.5021137324423838,0.0021466478087196804,0.0033542544323602397,0.1160311439675397
D1_NRC,24443,water,vertical_tube,local,kNN_k5,LOSO,10,2444.3,21998.7,0.8270172804616335,0.40427329620300634,0.639215903746426,24.9377659796246,607.6812898582158,0.5260362297641696,0.08330389981902521,0.12120256477339068,11.590917931881204
D1_NRC,24443,water,vertical_tube,local,RandomForest,80/20,5,4889.0,19554.0,0.9830893301079818,0.736715074657394,0.9140110452035181,7.961659859769074,203.83730893475635,0.5103293106974842,0.0019086281313104717,0.007731263674122342,0.1941421620130019
D1_NRC,24443,water,vertical_tube,local,RandomForest,70/30,5,7333.0,17110.0,0.9814895336941205,0.7279694531569618,0.9106232101459156,8.206757859344501,214.2841392430267,0.5128596754397927,0.0028017640330551324,0.004861159040814912,0.13464826581846423
D1_NRC,24443,water,vertical_tube,local,RandomForest,LOSO,10,2444.3,21998.7,0.9255202308600957,0.5036987738564269,0.7506582931439268,16.05269042598989,379.74836724403195,0.5353162237377852,0.033248043425758295,0.10737791604722342,4.200983760508906
D1_NRC,24443,water,vertical_tube,local,ExtraTrees,80/20,5,4889.0,19554.0,0.9865866452031554,0.7813867866639395,0.9239517283698098,6.987096783894783,181.78553180743444,0.5095520556350992,0.0005629075540044551,0.003725226626761692,0.14062068049125773
D1_NRC,24443,water,vertical_tube,local,ExtraTrees,70/30,5,7333.0,17110.0,0.9850160443649354,0.7717441701895541,0.9205782081003682,7.256635810412588,192.84096141892465,0.5136778944497478,0.0021690694420466207,0.0006980217587382884,0.100783339232271
D1_NRC,24443,water,vertical_tube,local,ExtraTrees,LOSO,10,2444.3,21998.7,0.9282181575630659,0.5367470095770338,0.771669315525658,15.429271253013905,381.0978256463456,0.5508442014862481,0.028194627282374304,0.14864169761584126,4.545856535358081
D1_NRC,24443,water,vertical_tube,local,HistGB,80/20,5,4889.0,19554.0,0.9735843673138327,0.6008590713847413,0.864880343628554,10.604523033707078,254.81136129024122,0.5088975250562487,0.0022596042539556505,0.007175855859797517,0.09298719124856149
D1_NRC,24443,water,vertical_tube,local,HistGB,70/30,5,7333.0,17110.0,0.9720147709799758,0.6019909995908905,0.8672576026183008,10.59223367705707,263.81925917624864,0.5129687713077866,0.003027687687113188,0.005461267125367049,0.10560576464902127
D1_NRC,24443,water,vertical_tube,local,HistGB,LOSO,10,2444.3,21998.7,0.9251359077511921,0.46563559227730644,0.7560805866587049,16.300981943350514,384.2828819652336,0.532045581366415,0.02823556255935613,0.05152374776311193,4.675742742522509
D1_NRC,24443,water,vertical_tube,local,SVR_RBF,80/20,5,4889.0,19554.0,0.9681604272295079,0.596809163428104,0.8503579464103088,11.85184544740441,279.6784215192226,0.49916138269584776,0.004681292564981136,0.004590562854371924,0.2616011213686535
D1_NRC,24443,water,vertical_tube,local,SVR_RBF,70/30,5,7333.0,17110.0,0.9685480910124309,0.5994272466930315,0.8508114005182053,11.80896808759796,279.91348762694315,0.5015137051684168,0.0016506302336258209,0.004861350315836778,0.2916064015116744
D1_NRC,24443,water,vertical_tube,local,SVR_RBF,LOSO,10,2444.3,21998.7,0.9116527109611751,0.4607100419856013,0.7322701575170746,18.887448368759443,419.13364944433243,0.5222948547194827,0.0388326576875932,0.06053131813273275,6.809669153974755
D1_NRC,24443,water,vertical_tube,local,MLP,80/20,5,4889.0,19554.0,0.963154284697391,0.5574964205358969,0.8404581714051952,11.895207978298782,300.96261366312956,0.5249744323992637,0.004527625893820467,0.017176922336372934,0.548870749050609
D1_NRC,24443,water,vertical_tube,local,MLP,70/30,5,7333.0,17110.0,0.9636007781189726,0.5618982681030955,0.8425201145506614,11.87681574123803,300.91281724623866,0.5075685258420837,0.004120416362123422,0.02698083302490688,0.6484563574139824
D1_NRC,24443,water,vertical_tube,local,MLP,LOSO,10,2444.3,21998.7,0.8955276250103397,0.44626345744889573,0.7246204565045133,17.443026804416494,468.6596787638863,0.542637660943474,0.06450801101934131,0.0629280583651066,5.0224200790432345
D1_NRC,24443,water,vertical_tube,local,XGBoost,80/20,5,4889.0,19554.0,0.9822844431845746,0.6863980364082635,0.902106770300675,8.93999408837741,208.77923166455088,0.5107383923092657,0.001350630480369275,0.005075332968651164,0.11074302741255189
D1_NRC,24443,water,vertical_tube,local,XGBoost,70/30,5,7333.0,17110.0,0.9809402727968104,0.6843311059593618,0.9017591708714032,9.000463363176973,217.50198219494638,0.5156688940406381,0.002709911349027212,0.005761040480206686,0.11219789928168104
D1_NRC,24443,water,vertical_tube,local,XGBoost,LOSO,10,2444.3,21998.7,0.9371181360315493,0.5072581373798647,0.7802856027187139,14.989024891376818,347.19858643065845,0.5354727027871051,0.027780747312729677,0.07351609222138801,3.5861429922794956
D1_NRC,24443,water,vertical_tube,local,LightGBM,80/20,5,4889.0,19554.0,0.9802182547028153,0.6721210881570874,0.8959296379627736,9.235577720719746,220.48095320389265,0.5090202495397832,0.0019427004461885892,0.0062242274717541155,0.06347504288188412
D1_NRC,24443,water,vertical_tube,local,LightGBM,70/30,5,7333.0,17110.0,0.9788411240397187,0.6700940951861448,0.8941770080458202,9.274910428957487,229.15998343300163,0.5116596208918587,0.0030806770166812054,0.005558973771424607,0.08925717115786123
D1_NRC,24443,water,vertical_tube,local,LightGBM,LOSO,10,2444.3,21998.7,0.9353400240110339,0.500869640264015,0.7821886061141835,15.098301126414814,352.3545131533321,0.5323274258143931,0.02652783709717739,0.07106076895284774,4.023908981325621
D1_NRC,24443,water,vertical_tube,local,CatBoost,80/20,5,4889.0,19554.0,0.9721628214308777,0.5735733278789119,0.8523624463080385,11.16944399440966,261.6560633494277,0.5199836367355287,0.0020435058679528027,0.004956475755650985,0.14201104801127784
D1_NRC,24443,water,vertical_tube,local,CatBoost,70/30,5,7333.0,17110.0,0.9706396127390657,0.5715532524205645,0.8520387290331378,11.210091699723838,270.2435415494283,0.5187235783444702,0.002878898341705086,0.005015555725496316,0.1341484337913854
D1_NRC,24443,water,vertical_tube,local,CatBoost,LOSO,10,2444.3,21998.7,0.9299351462311771,0.454058839003304,0.7457808949246332,16.568815324721903,365.43994878906466,0.5274395284048377,0.03013543880246429,0.06478710678749877,4.654193318901022
D1_NRC,24443,water,vertical_tube,inlet,Linear,80/20,5,4889.0,19554.0,0.6444508425077689,0.27535283289016155,0.5227244835344652,28.238319379496538,935.9899725379855,0.4947023931274289,0.019038049747479743,0.00471199158895147,0.22751569528485274
D1_NRC,24443,water,vertical_tube,inlet,Linear,70/30,5,7333.0,17110.0,0.6440114835655215,0.2769398609027683,0.5248602209191328,28.208395705976564,942.0574090743794,0.4955952543297423,0.0032942604822588594,0.005533826742223519,0.4438036847360792
D1_NRC,24443,water,vertical_tube,inlet,Linear,LOSO,10,2444.3,21998.7,0.5513862448223958,0.2609283063142801,0.48889672482197255,32.216075934066886,958.3267578388435,0.4964246867978656,0.17587842995934522,0.058374257853935484,14.324436035633502
D1_NRC,24443,water,vertical_tube,inlet,Poly2_Ridge,80/20,5,4889.0,19554.0,0.8520327550573974,0.49535692370627943,0.760441808140724,16.02817631088248,600.8611360582877,0.4916342810390673,0.030902649672578244,0.006028577849303503,0.2747049584343779
D1_NRC,24443,water,vertical_tube,inlet,Poly2_Ridge,70/30,5,7333.0,17110.0,0.8396177050922647,0.49679530887767626,0.7624982953770625,16.027337789887035,628.5113100170545,0.4936042547388517,0.03872181424775409,0.0011409518976327373,0.35196868938846815
D1_NRC,24443,water,vertical_tube,inlet,Poly2_Ridge,LOSO,10,2444.3,21998.7,-5005.137724399909,0.466818348609263,0.7228118811659054,3517.0995894966522,34597.70406246253,0.47600306055688496,15830.016231315758,0.0739033330167797,11061.714398426595
D1_NRC,24443,water,vertical_tube,inlet,kNN_k5,80/20,5,4889.0,19554.0,0.9791549528028541,0.790263857639599,0.9309879320924525,7.183093042227297,226.3169350657371,0.5246880752710166,0.0023725011128696138,0.004832966409310585,0.10825362501372572
D1_NRC,24443,water,vertical_tube,inlet,kNN_k5,70/30,5,7333.0,17110.0,0.9763112941299867,0.7721805536615302,0.9238510841401881,7.634738077072899,242.9548268510229,0.5281876448929497,0.0014702726171038876,0.0032794039176942255,0.0669995350717053
D1_NRC,24443,water,vertical_tube,inlet,kNN_k5,LOSO,10,2444.3,21998.7,0.8097754475460632,0.49548944101065595,0.691438902198545,25.190862268299547,638.527013461548,0.510628430210597,0.13101033433131457,0.1607292970083944,16.04799352858701
D1_NRC,24443,water,vertical_tube,inlet,RandomForest,80/20,5,4889.0,19554.0,0.9900428934070179,0.9302106770300675,0.9899365923501738,3.853707709667698,156.36497293914044,0.5180609531601554,0.0012498892038575284,0.006256742439201172,0.1358051733993611
D1_NRC,24443,water,vertical_tube,inlet,RandomForest,70/30,5,7333.0,17110.0,0.9889601148577652,0.9217237147143053,0.9881358243556525,4.048260406206672,165.3184442128804,0.5176598936315286,0.0019685455860488877,0.00816227860447041,0.1147144572459059
D1_NRC,24443,water,vertical_tube,inlet,RandomForest,LOSO,10,2444.3,21998.7,0.9451158834853505,0.6469320406997652,0.85197176807613,12.444685328138638,330.5495446639962,0.5072361763387307,0.026226000291592562,0.10596285083066527,5.78304679389241
D1_NRC,24443,water,vertical_tube,inlet,ExtraTrees,80/20,5,4889.0,19554.0,0.9948711029892578,0.9706688484352629,0.9956637349151155,2.555134601853441,112.28442478725697,0.525342605849867,0.0006084598438054088,0.0036891133076361127,0.0693886491999039
D1_NRC,24443,water,vertical_tube,inlet,ExtraTrees,70/30,5,7333.0,17110.0,0.9939349746340452,0.9669712259648164,0.9951179599072685,2.7192842154007955,122.70507885379861,0.5243420155461612,0.0009183232547951999,0.003419322351423002,0.04269608328853086
D1_NRC,24443,water,vertical_tube,inlet,ExtraTrees,LOSO,10,2444.3,21998.7,0.9658433804667798,0.7410925585069841,0.90032705088377,10.254474404111146,274.2819630731067,0.5108695945552485,0.009933981011533208,0.11961124876609375,5.903863008906275
D1_NRC,24443,water,vertical_tube,inlet,HistGB,80/20,5,4889.0,19554.0,0.9886705664735785,0.8874616485988955,0.985232153814686,5.202377334622641,166.95440416644567,0.504479443649008,0.0008856180833535416,0.00444235131424306,0.15853906925643388
D1_NRC,24443,water,vertical_tube,inlet,HistGB,70/30,5,7333.0,17110.0,0.9878006072793294,0.8822310105004775,0.985217509886813,5.252625162969827,174.15834393158474,0.5062866493931543,0.0014792034264143879,0.001248361379118588,0.08413457146537405
D1_NRC,24443,water,vertical_tube,inlet,HistGB,LOSO,10,2444.3,21998.7,0.9596060296609645,0.6937333253553684,0.9102401900714557,10.793645634397038,298.2124229108554,0.5317856089317377,0.011415013216494638,0.07253042688623677,5.1399272391160435
D1_NRC,24443,water,vertical_tube,inlet,SVR_RBF,80/20,5,4889.0,19554.0,0.9849751558853935,0.8873798322765392,0.9655144201268154,5.864712178571923,192.0755412995868,0.5111883820822254,0.0018866041010989815,0.005263896485120777,0.0989677985051059
D1_NRC,24443,water,vertical_tube,inlet,SVR_RBF,70/30,5,7333.0,17110.0,0.9833118739895461,0.8889676803491067,0.9646802127369426,5.937539239468784,203.68845375504466,0.5088231283240148,0.002297089717899953,0.001674075116806106,0.18643647196222
D1_NRC,24443,water,vertical_tube,inlet,SVR_RBF,LOSO,10,2444.3,21998.7,0.9485604550178486,0.7472951794227984,0.8713560037508049,12.421476538260201,327.29410154975835,0.5207093051803041,0.030062576594035887,0.1312804601746756,7.485282487776474
D1_NRC,24443,water,vertical_tube,inlet,MLP,80/20,5,4889.0,19554.0,0.9895495085164068,0.9228062998568214,0.9911229290243403,4.393605925621644,160.24331295412773,0.505011249744324,0.001136554638774288,0.006568594791607828,0.14020583260734026
D1_NRC,24443,water,vertical_tube,inlet,MLP,70/30,5,7333.0,17110.0,0.9880070251327335,0.9086322105550252,0.988926769398609,4.722359675723926,172.88572064137261,0.5230055911632346,0.0007027997541658003,0.007139582769785057,0.1485052666743591
D1_NRC,24443,water,vertical_tube,inlet,MLP,LOSO,10,2444.3,21998.7,0.9543550620896026,0.7857374753651293,0.921435920196965,15.93570027174716,282.9046059658102,0.5083405006425463,0.05017237319397681,0.07818859491360662,26.072672396841334
D1_NRC,24443,water,vertical_tube,inlet,XGBoost,80/20,5,4889.0,19554.0,0.9928843223365954,0.9458785027613009,0.9910411127019841,4.057249795434677,132.18779220811786,0.506074861934956,0.0009041000369487525,0.0028948124874111905,0.14545746980409133
D1_NRC,24443,water,vertical_tube,inlet,XGBoost,70/30,5,7333.0,17110.0,0.9921499968334982,0.9427246693031501,0.9911086867584891,4.0837082751536276,139.55899221930468,0.5048411291422338,0.001192665901985641,0.0017701834154843852,0.12929102107925253
D1_NRC,24443,water,vertical_tube,inlet,XGBoost,LOSO,10,2444.3,21998.7,0.9672798789737247,0.7388901949548445,0.9158588211208597,10.518582752836295,261.1445399098423,0.4894254731201958,0.011744343212896753,0.08238463075938564,5.666798590272254
D1_NRC,24443,water,vertical_tube,inlet,LightGBM,80/20,5,4889.0,19554.0,0.9920663949746678,0.9399877275516465,0.9895684188995706,4.247233783290236,139.66257744033447,0.5071793822867663,0.0008182753764948159,0.0030324511030062054,0.14117831059694808
D1_NRC,24443,water,vertical_tube,inlet,LightGBM,70/30,5,7333.0,17110.0,0.9911991603225079,0.9368334924314741,0.988817673530615,4.29341566390963,147.59987132930164,0.5045411155052502,0.0016138633471952533,0.0014604948300003177,0.1064817354164142
D1_NRC,24443,water,vertical_tube,inlet,LightGBM,LOSO,10,2444.3,21998.7,0.9649304005142658,0.7449924180667902,0.9155231372605448,10.064932996734377,274.01721151444696,0.5222145147473946,0.01412188860948721,0.08283855925017895,5.378066924761071
D1_NRC,24443,water,vertical_tube,inlet,CatBoost,80/20,5,4889.0,19554.0,0.9891232550577321,0.9123338105952137,0.9899365923501738,4.726697162632706,163.63211565157502,0.5110247494375129,0.0008672684818395315,0.005764640704700868,0.15749245470517523
D1_NRC,24443,water,vertical_tube,inlet,CatBoost,70/30,5,7333.0,17110.0,0.9881909107273005,0.9096413473339696,0.989199509068594,4.783544087394919,171.36008713465338,0.5071594163371062,0.00130113179856083,0.003473551446869327,0.12828379019782296
D1_NRC,24443,water,vertical_tube,inlet,CatBoost,LOSO,10,2444.3,21998.7,0.9674939720536553,0.7566544779855884,0.9203125259592644,9.768590471256593,266.4703626399821,0.525188378461136,0.011308424091187534,0.11516262099469192,5.291874665828159
D1_NRC,24443,water,vertical_tube,reduced,Linear,80/20,5,4889.0,19554.0,0.500487160888064,0.181795868275721,0.36048271630190226,43.46849650692365,1109.5543605620453,0.5210472489261607,0.012156816535900516,0.004225141754048834,0.5541299583394066
D1_NRC,24443,water,vertical_tube,reduced,Linear,70/30,5,7333.0,17110.0,0.5023212905359411,0.18090822310105006,0.36110732306013904,43.51726590260434,1113.8071160538416,0.5230328651302332,0.008495233440426247,0.004548092444947557,0.9357021615579812
D1_NRC,24443,water,vertical_tube,reduced,Linear,LOSO,10,2444.3,21998.7,0.3965602207169365,0.17527215527919512,0.34183375854117404,48.12610664384509,1121.700042629681,0.5191420162703804,0.2219394231631502,0.052546135854265714,21.049044728345727
D1_NRC,24443,water,vertical_tube,reduced,Poly2_Ridge,80/20,5,4889.0,19554.0,0.7097012082945844,0.20102270402945388,0.3996318265493966,35.23653042008366,845.7530115036692,0.5326242585395787,0.008276390759366491,0.004762771205821835,0.6451222330940117
D1_NRC,24443,water,vertical_tube,reduced,Poly2_Ridge,70/30,5,7333.0,17110.0,0.7082753810172739,0.19994545206600303,0.4012273285149325,35.27045389439477,852.7572226833485,0.5342970135006138,0.005545327322328416,0.0057189223097789165,0.8100293375712535
D1_NRC,24443,water,vertical_tube,reduced,Poly2_Ridge,LOSO,10,2444.3,21998.7,-21473.764666285817,0.17814593932633332,0.3688729941166061,7287.422984102503,71295.629985838,0.5316010712376963,67907.8121589791,0.03836303590531392,22918.553535311028
D1_NRC,24443,water,vertical_tube,reduced,kNN_k5,80/20,5,4889.0,19554.0,0.9060744356616564,0.4079770914297402,0.6517897320515443,18.844012593441015,481.02971208844565,0.516097361423604,0.0022522509528712384,0.007235369003493635,0.2991739780273812
D1_NRC,24443,water,vertical_tube,reduced,kNN_k5,70/30,5,7333.0,17110.0,0.9015662296336728,0.39912723305604797,0.6477839901813718,19.24658218925187,495.3320788911087,0.5109504977498978,0.0031963179854044756,0.006924983215857628,0.16090441313707884
D1_NRC,24443,water,vertical_tube,reduced,kNN_k5,LOSO,10,2444.3,21998.7,0.6567276957437155,0.27061304193398483,0.4812943665267171,33.4466924951485,853.0597455789,0.5278556138802671,0.12096043797620964,0.0694502140062102,10.35440493495704
D1_NRC,24443,water,vertical_tube,reduced,RandomForest,80/20,5,4889.0,19554.0,0.9246595185024816,0.4688893434240131,0.7026794845571691,16.527838247218565,430.8803647672292,0.5251380650439763,0.0012663262159236647,0.007716639068656878,0.4318320963769619
D1_NRC,24443,water,vertical_tube,reduced,RandomForest,70/30,5,7333.0,17110.0,0.9201470865786922,0.4625664802945589,0.6981044592936043,16.814361756181768,446.03301441989026,0.5234419746352107,0.005040994975297915,0.00649799044086702,0.2333042569616929
D1_NRC,24443,water,vertical_tube,reduced,RandomForest,LOSO,10,2444.3,21998.7,0.794792854279075,0.34345447453210404,0.5870406166824417,24.17219884501482,610.1786438875845,0.5390606588432074,0.11818785546485287,0.09059959691829512,7.261710393226961
D1_NRC,24443,water,vertical_tube,reduced,ExtraTrees,80/20,5,4889.0,19554.0,0.9212327521351129,0.4856207813458785,0.7002249948864798,16.61527483814995,440.59408548618296,0.5194927388013909,0.0016402120870895123,0.006174287075385837,0.33616360202437157
D1_NRC,24443,water,vertical_tube,reduced,ExtraTrees,70/30,5,7333.0,17110.0,0.9167909460712511,0.4795854357016228,0.6967407609436792,16.961992083255645,455.35230619623735,0.5166507568525842,0.004712135786394575,0.006004455356362097,0.22530058953184204
D1_NRC,24443,water,vertical_tube,reduced,ExtraTrees,LOSO,10,2444.3,21998.7,0.8205434842366033,0.3996494469525625,0.6276312799192504,22.346891278953443,573.0242262006064,0.5519415081705925,0.10880442934004937,0.1658057901035175,6.488265542137299
